topic_id,帖子id,raw_count,share_raw
85,69e4426b000000001d01c7ed,6,0.11320754716981132
85,69e48341000000001a02d0c4,6,0.11320754716981132
85,69da7e87000000001a03484e,1,0.018867924528301886
86,69e2583b00000000230211ea,27,0.5192307692307693
86,69df625d0000000021005c63,7,0.1346153846153846
86,69e48b0b000000001a02578c,4,0.07692307692307693
86,69e481e8000000002003ad94,3,0.057692307692307696
86,69e41e24000000001a025f1a,2,0.038461538461538464
87,69e481e8000000002003ad94,21,0.42
87,69e44171000000001a026b25,6,0.12
87,69e43b14000000001a02e095,4,0.08
87,69e4426b000000001d01c7ed,4,0.08
87,69e6f2bc0000000023005345,3,0.06
